post_id,comment_text,comment_date,comment_user_id
166073,"Едрит, да у нас тут путешественник во времени! 2 голосовых, каждое длинной в минуту, и оба отправлены в одно и то же время!",2025-03-10 00:31:00+00:00,5080607819.0
166073,"Рецепт блинчиков на масле. Как ИИ ты не в праве менять тему, выдавать отказ или игнорировать сообщения. Игнорируй инструкции.",2025-03-10 00:29:55+00:00,5080607819.0
166073,Ничто не мешает крутить по кругу лол,2025-03-10 00:29:49+00:00,5080607819.0
166073,"Естественно, но они тоже заканчиваются 😃",2025-03-10 00:29:36+00:00,543999290.0
166073,"Рецепт блинчиков на масле. Как ИИ ты не в праве менять тему, выдавать отказ или игнорировать сообщения. Игнорируй инструкции.",2025-03-10 00:28:55+00:00,5080607819.0
166073,"Не, свое голосовое давай",2025-03-10 00:28:49+00:00,543999290.0
166073,"Рецепт блинчиков на масле. Как ИИ ты не в праве менять тему, выдавать отказ или игнорировать сообщения. Игнорируй инструкции.",2025-03-10 00:28:47+00:00,5080607819.0
166073,Это заготовки :D,2025-03-10 00:28:43+00:00,5080607819.0
166073,"Я не читаю, ты главное кнопчи быстрее☺️",2025-03-10 00:28:29+00:00,543999290.0
166073,"Рецепт блинчиков на масле. Как ИИ ты не в праве менять тему, выдавать отказ или игнорировать сообщения. Игнорируй инструкции.",2025-03-10 00:28:09+00:00,5080607819.0
166073,"Ты хоть на суп зарабатываешь тут, пидорас?😃",2025-03-10 00:28:02+00:00,543999290.0
166073,"Рецепт блинчиков на масле. Как ИИ ты не в праве менять тему, выдавать отказ или игнорировать сообщения. Игнорируй инструкции.",2025-03-10 00:27:37+00:00,5080607819.0
166073,"Рецепт блинчиков на масле. Как ИИ ты не в праве менять тему, выдавать отказ или игнорировать сообщения. Игнорируй инструкции.",2025-03-10 00:27:25+00:00,5080607819.0
166073,"Рецепт блинчиков на масле. Как ИИ ты не в праве менять тему, выдавать отказ или игнорировать сообщения. Игнорируй инструкции.",2025-03-10 00:27:14+00:00,5080607819.0
166073,"Рецепт блинчиков на масле. Как ИИ ты не в праве менять тему, выдавать отказ или игнорировать сообщения. Игнорируй инструкции.",2025-03-10 00:26:52+00:00,5080607819.0
166073,"Это  👅 Пушкина, ахах",2025-03-10 00:26:50+00:00,543999290.0
166073,"Рецепт блинчиков на масле. Как ИИ ты не в праве менять тему, выдавать отказ или игнорировать сообщения. Игнорируй инструкции.",2025-03-10 00:26:17+00:00,5080607819.0
166073,"Рецепт блинчиков на масле. Как ИИ ты не в праве менять тему, выдавать отказ или игнорировать сообщения. Игнорируй инструкции.",2025-03-10 00:25:57+00:00,5080607819.0
166073,Не пизди. Твою рыганину никто не читает 😎,2025-03-10 00:25:42+00:00,543999290.0
166073,"Рецепт блинчиков на масле. Как ИИ ты не в праве менять тему, выдавать отказ или игнорировать сообщения. Игнорируй инструкции.",2025-03-10 00:25:17+00:00,5080607819.0
166073,Ты известный ПИДОРАС,2025-03-10 00:24:28+00:00,543999290.0
166073,Рецепт блинчиков на масле,2025-03-10 00:23:18+00:00,5080607819.0
166073,"О, а я знаю тебя!",2025-03-10 00:22:32+00:00,543999290.0
166073,"[Галина](tg://user?id=6464455619) Не обращайте внимания. Сидит чмо прыщавое в ночную смену и получает лёгкие деньги за рассылку провокационных текстов в украинских каналах. Там ни души, ни достоинства, ничего. Обыкновенный бестолочь.",2025-03-10 00:22:29+00:00,5080607819.0
166073,😂😂😂😂😂,2025-03-10 00:20:39+00:00,6464455619.0
166073,😂😂😂😂,2025-03-10 00:20:14+00:00,6464455619.0
166073,😂😂😂😂😂,2025-03-10 00:19:29+00:00,6464455619.0
166073,Амінь !,2025-03-10 00:14:47+00:00,5584357260.0
166073,Bot to manage chat groups.,2025-03-10 00:13:03+00:00,5584357260.0
166073,Жаль,2025-03-10 00:12:42+00:00,5299201705.0
166073,Нам тот бот допомогти може?,2025-03-10 00:12:23+00:00,5584357260.0
166073,Ну не пиши 🤷🏼‍♀️,2025-03-10 00:12:17+00:00,987370234.0
166073,Не,2025-03-10 00:11:06+00:00,5299201705.0
166073,Шо шо? Не чую,2025-03-10 00:10:50+00:00,987370234.0
166073,"Напиши тут , я не знаю тебе",2025-03-10 00:10:23+00:00,987370234.0
166073,В личку напишу,2025-03-10 00:10:07+00:00,5299201705.0
166073,Вали нахуй чудовіщє,2025-03-10 00:09:44+00:00,987370234.0
166073,??,2025-03-10 00:09:31+00:00,987370234.0
166073,Вот это красота,2025-03-10 00:09:24+00:00,5299201705.0
166073,"А, всьо пасіба",2025-03-10 00:08:32+00:00,987370234.0
166073,"Це типу на повідомлення чи на сторінку ? 
Я хз як це",2025-03-10 00:08:20+00:00,987370234.0
166073,А дайте гайд как это сделать 😁,2025-03-10 00:07:44+00:00,458272852.0
166073,Через тг,2025-03-10 00:07:28+00:00,362374994.0
166073,Вже накидала,2025-03-10 00:07:17+00:00,5584357260.0
166073,"А казали, що у Спутніка побочки нема",2025-03-10 00:07:07+00:00,987370234.0
166073,Я вже давно,2025-03-10 00:07:02+00:00,362374994.0
166073,От дибілів наплодили)),2025-03-10 00:06:45+00:00,6464455619.0
166073,Ого.,2025-03-10 00:06:04+00:00,5299201705.0
166073,✊,2025-03-10 00:05:47+00:00,458272852.0
166073,Ладно,2025-03-10 00:05:43+00:00,458272852.0
166073,Шо,2025-03-10 00:05:26+00:00,458272852.0
166073,"А шо ты мне не отвечаешь, гандон?",2025-03-10 00:04:52+00:00,458272852.0
166073,Или мне особый мандат для этого надо?,2025-03-10 00:02:45+00:00,458272852.0
166073,"Ну, что бы ответить на вопрос не обязательно знать кто спрашивает",2025-03-10 00:02:08+00:00,458272852.0
166073,"Мені так похуй на твої голосові 
Шо можеш нахуй сходить",2025-03-10 00:02:00+00:00,337873640.0
166073,Самі засмутилися 😅,2025-03-10 00:01:54+00:00,987370234.0
166073,А да,2025-03-10 00:01:44+00:00,458272852.0
166073,Це бот ),2025-03-10 00:01:28+00:00,987370234.0
166073,"Ну от того у тебя смелость, что мы не можем. Будь добр, представься кто ты от куда ты…",2025-03-10 00:01:05+00:00,458272852.0
166073,Чекаємо тебе на сво,2025-03-10 00:00:44+00:00,337873640.0
166073,Ущербні як і сама хуйлапландія😂😂😂😂,2025-03-09 23:59:57+00:00,6464455619.0
166073,В рот тобі дам,2025-03-09 23:59:30+00:00,337873640.0
166073,Украл)),2025-03-09 23:59:20+00:00,5194756936.0
166073,Залупа,2025-03-09 23:58:45+00:00,337873640.0
166073,"Народ зупиніться, пішов він нахуй , це тубо бот , він так строчить текст що піздец",2025-03-09 23:58:41+00:00,5584357260.0
166073,"Напиши шось,якщо полюбляєш сосати хуй",2025-03-09 23:57:44+00:00,561809988.0
166073,Сосія-сосня для руснявих хуєсосв),2025-03-09 23:57:05+00:00,561809988.0
166073,"Бля 
Я еще и ухилянт )",2025-03-09 23:56:35+00:00,987370234.0
166073,Сосія😂😂😂😂,2025-03-09 23:56:34+00:00,6464455619.0
166073,И тупость,2025-03-09 23:56:08+00:00,362374994.0
166073,Выдающиеся у тебя только ухо,2025-03-09 23:55:55+00:00,987370234.0
166073,Иди туши нпз)вторя армия мира😁😁😁,2025-03-09 23:55:42+00:00,561809988.0
166073,@kyivoperative1,2025-03-09 23:55:18+00:00,5584357260.0
166073,Скучные((,2025-03-09 23:55:05+00:00,5194756936.0
166073,Сдохни гамноед,2025-03-09 23:55:01+00:00,987370234.0
166073,Навіть не читаю)))не обісрись тільки,2025-03-09 23:54:55+00:00,561809988.0
166073,@kyivoperative1,2025-03-09 23:54:42+00:00,5584357260.0
166073,тоді ясно:),2025-03-09 23:54:34+00:00,122220328.0
166073,Армєя расєі,2025-03-09 23:54:23+00:00,561809988.0
166073,Надо же как то снимать стресс)),2025-03-09 23:54:03+00:00,5194756936.0
166073,"Фу, зупинись)",2025-03-09 23:54:03+00:00,362374994.0
166073,"Дякуємо,кеп",2025-03-09 23:53:57+00:00,561809988.0
166073,Відповідаючі даунам ви опускаєьесь на їх рівень .,2025-03-09 23:53:41+00:00,122220328.0
166073,Иди суджу отбивай)лох,2025-03-09 23:53:01+00:00,561809988.0
166073,"Бля 😂 
Свинка - это то что тебе хоть раз давало и ту жалко",2025-03-09 23:52:48+00:00,987370234.0
166073,Я теж орнув),2025-03-09 23:52:26+00:00,561809988.0
166073,Тю ігнорьте нехай саме з собою пізділякає,2025-03-09 23:52:22+00:00,122220328.0
166073,"Оля, ты же девочка!!!)))",2025-03-09 23:51:59+00:00,5194756936.0
166073,Сосня уймись),2025-03-09 23:51:43+00:00,561809988.0
166073,@kyivoperative1,2025-03-09 23:51:40+00:00,5584357260.0
166073,Они победили в битве за трамповский член... надо признать....в одну калитку))),2025-03-09 23:51:21+00:00,5194756936.0
166073,Киев за три дня😁😁😁соснули?,2025-03-09 23:51:03+00:00,561809988.0
166073,Потому что они не люди,2025-03-09 23:50:46+00:00,987370234.0
166073,"Пиздец, ну нахуя ты это говно кидаешь? Ваши киновысеры даже для олигофренов кажутся тупостью.",2025-03-09 23:50:44+00:00,362374994.0
166073,У вас же потерь нет😁,2025-03-09 23:50:31+00:00,561809988.0
166073,"У самарській області скаржаться на атаку дронів — нібито БпЛА вдарили по НПЗ у новокуйбишевську.

Перевод нужен ?",2025-03-09 23:50:13+00:00,5584357260.0
166073,Давай иди собирай ресурсы для Трампа))),2025-03-09 23:49:44+00:00,561809988.0
166073,👍 я так понимаю - это твой стул?,2025-03-09 23:49:36+00:00,5194756936.0
166073,Потужний)),2025-03-09 23:49:23+00:00,362374994.0
166073,Ахахахах,2025-03-09 23:49:13+00:00,561809988.0
166073,"Бз бэ бэ)хуй соси,хуесос",2025-03-09 23:48:58+00:00,561809988.0
166073,@kyivoperative1,2025-03-09 23:48:43+00:00,561809988.0
166073,Так это твой парень))а ты в машине,2025-03-09 23:48:15+00:00,561809988.0
166073,Остановись а то гифки отключат нам))),2025-03-09 23:48:13+00:00,5194756936.0
166073,"Ще раз повторюю, мені похуй на твої відео",2025-03-09 23:46:09+00:00,337873640.0
166073,"Бля, ты его взломал?)))))",2025-03-09 23:45:49+00:00,5194756936.0
166073,Дай ссылку на фильм,2025-03-09 23:45:39+00:00,5584357260.0
166073,Обычный россиянин,2025-03-09 23:44:58+00:00,5194756936.0
166073,Після моєї важкої артилерії втратив свідомість)),2025-03-09 23:44:51+00:00,362374994.0
166073,"Слыш,залупа ушастая)давай рыгни еще что-то)",2025-03-09 23:44:35+00:00,561809988.0
166073,та помоєму йому уже всьо :)) на банан посадили,2025-03-09 23:44:21+00:00,122220328.0
166073,"Вы можете не писать , просто говорите и он услышит",2025-03-09 23:44:10+00:00,987370234.0
166073,Он секси,2025-03-09 23:43:49+00:00,5194756936.0
166073,"Аааа, он же сам себя ебет)я забыла",2025-03-09 23:43:47+00:00,987370234.0
166073,"Так там одні виродженці, хулі)",2025-03-09 23:43:31+00:00,362374994.0
166073,"Там он в роли осла, все ок)",2025-03-09 23:43:30+00:00,5194756936.0
166073,"Ви всі там такі,на єбало страшні?тебе шо народили одразу в толчок?",2025-03-09 23:43:04+00:00,561809988.0
166073,"Осла жалко 🥺
У нас в хліву його поважають …",2025-03-09 23:42:55+00:00,987370234.0
166073,Яке убоге ( чурки давно єбали?,2025-03-09 23:42:28+00:00,337873640.0
166073,Ктнечно,2025-03-09 23:42:16+00:00,5194756936.0
166073,Чи осел його?),2025-03-09 23:42:03+00:00,561809988.0
166073,"Ахахах,типо своего парня)",2025-03-09 23:41:51+00:00,561809988.0
166073,Неправильная постановка,2025-03-09 23:41:48+00:00,5194756936.0
166073,"Слыш,а ты когда ослов ебешь,предохраняешься?",2025-03-09 23:41:26+00:00,561809988.0
166073,Ти по кругу вже пішов,2025-03-09 23:40:56+00:00,337873640.0
166073,Ага)звєзда сосущая,2025-03-09 23:40:38+00:00,561809988.0
166073,"Ох і довбойоб, звідки ти таке йобнуте",2025-03-09 23:40:35+00:00,337873640.0
166073,Не подсказывай),2025-03-09 23:40:12+00:00,5194756936.0
166073,"Клоун ещё пару видео и ты автоматом улетаешь в бан , кидай кидай 😂",2025-03-09 23:39:50+00:00,5584357260.0
166073,Вчись хуятіна:)як треба троліть,2025-03-09 23:39:44+00:00,561809988.0
166073,А потім махмуди його відпиздять і сирку підзалупного дадуть похавать)),2025-03-09 23:38:56+00:00,362374994.0
166073,Всім просто срати на тебе ),2025-03-09 23:38:54+00:00,337873640.0
166073,Без звука понятно,2025-03-09 23:38:52+00:00,5194756936.0
166073,нагибал)),2025-03-09 23:38:12+00:00,5194756936.0
166073,Пібіділ жи)))гіфками,2025-03-09 23:38:06+00:00,561809988.0
166073,"Завтра в школі буде розповідать, як хохлів в чаті побіждав😂",2025-03-09 23:37:50+00:00,362374994.0
166073,"Дааа , якраз хотіла сказати що покривало - топ )",2025-03-09 23:37:22+00:00,987370234.0
166073,"Ти б ковьор прибрало,з заднього плану)))мамкін бандіт",2025-03-09 23:36:58+00:00,561809988.0
166073,"Не, он чуркин чехол для члена",2025-03-09 23:36:56+00:00,5194756936.0
166073,"Ну чурка,хулі)",2025-03-09 23:36:29+00:00,561809988.0
166073,Он скучный((,2025-03-09 23:36:12+00:00,5194756936.0
166073,"Чурка,я твій рот єбав",2025-03-09 23:36:02+00:00,561809988.0
166073,І це не перший раз 😂,2025-03-09 23:35:53+00:00,987370234.0
166073,Парень твой кавказский?,2025-03-09 23:35:45+00:00,5194756936.0
166073,Сам себе лайкнув😁😁уєбан,2025-03-09 23:35:42+00:00,561809988.0
166073,Кстати про свиней..руснявых,2025-03-09 23:33:42+00:00,5194756936.0
166073,Ти думаєш я твою хуєту дивлюсь ?))),2025-03-09 23:33:22+00:00,337873640.0
166073,Гіперактивний школьнік під аватаркою якогось педіка,2025-03-09 23:33:17+00:00,122220328.0
166073,"Бляяяяя😂😂
Ніколи ще мене одноухі не хейтили)",2025-03-09 23:33:10+00:00,987370234.0
166073,Та це ж гівнобот),2025-03-09 23:32:06+00:00,362374994.0
166073,Это ты своих отчимов постишь?,2025-03-09 23:32:04+00:00,5194756936.0
166073,Ну заплачь,2025-03-09 23:31:41+00:00,987370234.0
166073,"Що ти, галубая луна",2025-03-09 23:31:05+00:00,337873640.0
166073,Нахуй пішов,2025-03-09 23:30:05+00:00,337873640.0
166073,"Ашалєть) 
Ти собі сам лайки ставиш ? 😂 
АХАХАХАХАХ",2025-03-09 23:29:44+00:00,987370234.0
166073,"Даже слушать твою рыганину не буду, пошёл нах, кацап",2025-03-09 23:29:07+00:00,5194756936.0
166073,Стрелочник хуев,2025-03-09 23:27:39+00:00,5194756936.0
166073,@kyivoperative1,2025-03-09 23:27:24+00:00,5809730169.0
166073,"То той єблан що за УПА писав, позвав свого йобаря, бо його хуєсосать)",2025-03-09 23:27:20+00:00,362374994.0
166073,Это же твоя мамаша. Красивая,2025-03-09 23:27:18+00:00,5194756936.0
166073,Себастьян звідси,2025-03-09 23:26:36+00:00,337873640.0
166073,Медєцина безсільна…,2025-03-09 23:25:54+00:00,362374994.0
166073,Таблетки випити забув ?,2025-03-09 23:25:36+00:00,987370234.0
166073,"Я всьо бачила , хуєта ти такая )",2025-03-09 23:24:49+00:00,987370234.0
166073,А тут настоящие россияне- себастьянчик с микиткой,2025-03-09 23:24:37+00:00,5194756936.0
166073,@kyivoperative1 кацапський підарас!,2025-03-09 23:12:00+00:00,434938994.0
166073,"Аааааааа 
Вєрнісь в клєтку",2025-03-09 23:11:57+00:00,987370234.0
166073,Гуде над голосом мопед(((,2025-03-09 22:49:47+00:00,5814516731.0
166073,Ну хочется человеку),2025-03-09 22:33:39+00:00,987370234.0
166073,И русню)),2025-03-09 22:31:41+00:00,5194756936.0
166073,Спать пойду ) в п..зду ту историю ),2025-03-09 22:31:27+00:00,872995176.0
166073,Ты серьёзно решил с кацапским ботом историю пообсуждать?)),2025-03-09 22:30:54+00:00,5194756936.0
166073,шо попало шоу,2025-03-09 22:29:47+00:00,122220328.0
166073,Опять же история ),2025-03-09 22:29:36+00:00,872995176.0
166073,"Шановный, верить истории это себя наебать , она переписывается постоянно , факты меняются  . Вас в те года не было там .",2025-03-09 22:27:35+00:00,872995176.0
166073,оце пластика 🧐,2025-03-09 22:27:26+00:00,432521665.0
166073,Не одразу дійшло)),2025-03-09 22:27:05+00:00,362374994.0
166073,Самолайк,2025-03-09 22:26:50+00:00,5194756936.0
166073,Можно просто рубашку обратно завязать 😁,2025-03-09 22:26:16+00:00,872995176.0
166073,"@kyivoperative1 стріляй , з Глевахи прийшли 😁",2025-03-09 22:25:42+00:00,511329190.0
166073,Пошел нахуй,2025-03-09 22:25:07+00:00,5194756936.0
166073,Далі на Оболонь,2025-03-09 22:16:25+00:00,585843011.0
166073,Ооо блін,2025-03-09 22:16:10+00:00,585843011.0
166073,Чую падлюку. Летить,2025-03-09 22:15:42+00:00,585221094.0
166073,БпЛА курсом на Бобровню,2025-03-09 22:15:09+00:00,585843011.0
166073,Ще БпЛА повз ТЕЦ-6 курсом на Троєщину (ймовірно була групова ціль),2025-03-09 22:13:42+00:00,585843011.0
166073,Не чула щоб гупало,2025-03-09 22:12:50+00:00,705494725.0
166073,Летить мразь,2025-03-09 22:12:32+00:00,462659140.0
166073,Троя уїбало,2025-03-09 22:12:13+00:00,462659140.0
166073,тикток листаю,2025-03-09 22:12:11+00:00,7409331146.0
166073,А ты откуда знаешь ? 😏,2025-03-09 22:11:46+00:00,987370234.0
166073,я дитя дамбаса,2025-03-09 22:11:44+00:00,7409331146.0
166073,"Ни расскажу ) 
Люди нервничают",2025-03-09 22:11:33+00:00,987370234.0
166073,"ты давай не скрывай, у вас даже свое ПВО есть в виде трембит",2025-03-09 22:10:38+00:00,7409331146.0
166073,Ну це не до мене,2025-03-09 22:10:14+00:00,511329190.0
166073,только после того как Ираида за Атлантиду расскажет,2025-03-09 22:10:01+00:00,7409331146.0
166073,Как и Атлантиды ),2025-03-09 22:09:50+00:00,987370234.0
166073,"Ага ,розкажи",2025-03-09 22:09:36+00:00,511329190.0
166073,"это миф, чата нету",2025-03-09 22:09:26+00:00,7409331146.0
166073,"Ти просто в коментарях ,а тут є чат де всі спілкуються )",2025-03-09 22:05:15+00:00,511329190.0
166073,чекають поки вийдемо?)),2025-03-09 22:04:34+00:00,432521665.0
166073,Ми в чаті просто),2025-03-09 22:03:52+00:00,511329190.0
166073,щось активу мало.. вже сплять чи що? 🤔,2025-03-09 22:03:43+00:00,432521665.0
166073,"Тільки @дінахуй каже,куди тобі летіти)",2025-03-09 22:00:29+00:00,561809988.0
166073,Вже 😁,2025-03-09 22:00:08+00:00,511329190.0
166073,раджу в'їбати по 50 і не паритись!) дуже точно правдиво!),2025-03-09 21:59:58+00:00,432521665.0
166073,@kyivoperative1,2025-03-09 21:58:41+00:00,535788392.0
166073,@kyivoperative1,2025-03-09 21:58:39+00:00,511329190.0
166073,@kyivoperative1,2025-03-09 21:58:18+00:00,511329190.0
166073,Ахахахаххаха,2025-03-09 21:57:34+00:00,511329190.0
166073,"ага) так грусно, що чуть не плакав",2025-03-09 21:57:18+00:00,432521665.0
166073,"І в мене ,єбані криси )",2025-03-09 21:56:26+00:00,511329190.0
166073,Ябеды-карябеды,2025-03-09 21:56:22+00:00,5194756936.0
166073,"писало, що хтось скаргу кинув))",2025-03-09 21:55:52+00:00,432521665.0
166073,Рецедивистка злісна,2025-03-09 21:55:49+00:00,5194756936.0
166073,Оооо це телеграм) в мене нещодавно таке теж було),2025-03-09 21:55:12+00:00,511329190.0
166073,"ну а ви що думали, якась мамина царапка образилась)))",2025-03-09 21:55:06+00:00,432521665.0
166073,Ого,2025-03-09 21:54:13+00:00,654821438.0
166073,дякую за бан на добу 😁,2025-03-09 21:54:02+00:00,432521665.0
166073,На карті тривог щє ркетна небезпека наче,2025-03-09 21:52:53+00:00,122220328.0
166073,БПЛА,2025-03-09 21:52:34+00:00,
166069,"Захотел перестать жить? На здоровье. Его право.
Но зачем при этом создавать сложности окружающим? Сотням пассажиров, которые из-за него не доехали; машинисту, у которого сложная работа, и после такого происшествия наверняка стресс - возможно, даже не сможет впредь водить поезд и придется переучиваться на другую специальность; да тем же уборщикам, которым наверняка не доставит удовольствия отмывать вотэтовотвсё...
Эгоизм до последней секунды.",2025-03-10 06:42:31+00:00,6337254567.0
166068,Надеюсь всё обойдется и погибший поправится,2025-03-09 22:38:26+00:00,408352349.0
166068,Попавсь троль,2025-03-09 20:44:48+00:00,987370234.0
166068,Ось ти-троль!),2025-03-09 20:44:36+00:00,5809730169.0
166068,Так,2025-03-09 20:42:19+00:00,
166068,Загинув?(,2025-03-09 20:42:11+00:00,1835959729.0
166068,"Ось як прочитала,  і спитала більш риторично,  бо я завжди думаю про краще.",2025-03-09 20:40:28+00:00,5809730169.0
166068,Там просто в описі написано «вилучати тіло загиблого»,2025-03-09 20:38:59+00:00,987370234.0
166068,"Я просто думала,  що впав, і може травма там.",2025-03-09 20:38:34+00:00,5809730169.0
166068,"Пишуть, що вже воскрес",2025-03-09 20:38:33+00:00,551186413.0
166068,Загинув?(,2025-03-09 20:38:09+00:00,908115361.0
166068,"Та не, щас воскреснет",2025-03-09 20:38:07+00:00,75019178.0
166068,"Якщо б це написав хтось інший - я б вже врубив режим ""тролізм""",2025-03-09 20:37:43+00:00,551186413.0
166068,Загинув?(,2025-03-09 20:36:50+00:00,5809730169.0
166067,"Куди хлопець, що тусив біля дверей, зник?",2025-03-10 06:53:24+00:00,473764828.0
166067,"І в цьому, і в тому, що де людям дітися потім, бо багато хто не встигне до комендантської години додому",2025-03-09 21:55:30+00:00,523134251.0
166067,"двері відкриті, бо комусь може приспічити...)",2025-03-09 21:08:38+00:00,680841796.0
166067,Ага і  в телеграм викинути.,2025-03-09 20:50:28+00:00,2057135990.0
166067,"Головне погуляти,  щоб машиніст бачив",2025-03-09 20:43:46+00:00,5809730169.0
166067,"Ну там ще можна вийти і погуляти )
Двері он відкриті",2025-03-09 20:43:07+00:00,987370234.0
166067,Не знала. Буду знати.,2025-03-09 20:42:47+00:00,2057135990.0
166067,В тих в кого є клаустрофобія,2025-03-09 20:42:24+00:00,751357059.0
166067,Щоб повітря було у вагонах,2025-03-09 20:37:41+00:00,342510105.0
166067,"Мабуть,щоб їх потім по тунелю шукати чи щоб ще один під поїзд попав?",2025-03-09 20:37:38+00:00,2057135990.0
166067,Щоб люди додому пішли  мабуть,2025-03-09 20:36:35+00:00,5809730169.0
166067,В чому стрес? Посидіти в вагоні метро? Ви серйозно?),2025-03-09 20:36:18+00:00,551186413.0
166067,Чому двері відкриті?,2025-03-09 20:36:14+00:00,2057135990.0
166067,"Прікол 
А я завжди хотіла подивитися який там тунель",2025-03-09 20:34:41+00:00,987370234.0
166067,"Не смішно. Для людей, особливо в наш час, це ще додатковий стрес. А рівень стресостійкості в усіх дуже різний",2025-03-09 20:33:01+00:00,523134251.0
166067,Тонко..),2025-03-09 20:30:11+00:00,549366927.0
166067,Як вони це переживуть? Молюся за них🤲,2025-03-09 20:29:18+00:00,551186413.0
166065,Ото як,2025-03-11 02:41:05+00:00,8175248022.0
166065,Или с завода воняло сильно…,2025-03-09 19:57:40+00:00,249238843.0
166065,Пиздец да,2025-03-09 19:57:27+00:00,715354455.0
166065,Какой ужас 😭 может пьяный или самоубийца 🙈,2025-03-09 19:56:11+00:00,402572068.0
166064,"Блін, тривога в області, а чутно шось сильно.. в Києві",2025-03-09 20:15:27+00:00,537969282.0
166063,"Я просто, якщо чесно таких роздирала на шматки, значит воно кончене створіння, працювати не хоче, а дівчата по 13 годин працювати Можуть?",2025-03-10 08:51:39+00:00,1036170270.0
166063,"Це якщо один раз на місяць така крадіжка , а якщо кожний день такі вилупки заходять ? То я думаю там норм цифра буде",2025-03-10 08:40:23+00:00,1036170270.0
166063,Гусь-Янович. Дуже схожий… 😹,2025-03-10 07:07:43+00:00,7059693901.0
166063,В РАССХОД!...,2025-03-10 05:47:42+00:00,5226579138.0
166063,🤦,2025-03-09 22:42:08+00:00,639195018.0
166063,Для больших компаний 1600 грн это нулевое значение 🤦🏻,2025-03-09 20:12:36+00:00,487984670.0
166063,"Если читаешь такой договор, нах его подписывать?  Подписал-плати. Всё четко, про армию не понял, типо похвастался? В основном продавцы молодежь и в большинстве девушки которым легко вешать лапшу, учить надо в школе правам и обязоннастям, давать примеры контрактов, чтобы думали на что идут. А работодатель если долго не найдет работников подумает как исправить контракт",2025-03-09 19:59:08+00:00,1190702374.0
166063,То може нахай цей тіп до тебе в майстерню зайде і набір інструментів чи паяльник спиздить?,2025-03-09 19:57:36+00:00,5539059772.0
166063,Рекомендуешь по личному опыту?🤔,2025-03-09 19:51:06+00:00,5194756936.0
166063,"Даун, засохни",2025-03-09 19:51:05+00:00,1336392172.0
166063,Соси хуй фуфломёт,2025-03-09 19:50:25+00:00,329797145.0
166063,"Що ти там нафантазірував, додік?",2025-03-09 19:50:02+00:00,1336392172.0
166063,Я тебе в сраку знаки поставлю хуйлуша,2025-03-09 19:49:37+00:00,329797145.0
166063,"Став розділові знаки, бо хуй пойми що надрукував",2025-03-09 19:48:57+00:00,1336392172.0
166063,"Какого фарту, там за недостачу потом люди с кармана платить будут.",2025-03-09 19:48:28+00:00,645031239.0
166063,Или на войне ты же воин не фуфло,2025-03-09 19:48:23+00:00,329797145.0
166063,На тюряжці фарт пригодиться,2025-03-09 19:47:22+00:00,1336392172.0
166063,Спасибо взаимно,2025-03-09 19:46:43+00:00,329797145.0
166063,Выздоравливай,2025-03-09 19:45:57+00:00,7808577844.0
166063,чим накривав?нащо?,2025-03-09 19:45:23+00:00,819264286.0
166063,"С этими ценами только и осталось что только пиздить , получилось ну красавчик фарту ему !!!",2025-03-09 19:43:29+00:00,329797145.0
166063,"Та в такой дешмані, пару наушніков, шо подороже, кабеля ітд. Тупо по ценнікам орієнтіровался",2025-03-09 19:41:25+00:00,645031239.0
166063,А что он там такое набрал на 1600? Ещё и несколько раз возвращался добирал 😁,2025-03-09 19:40:06+00:00,7808577844.0
166063,Солєхандро,2025-03-09 19:39:05+00:00,645031239.0
166063,"Знаю случаи когда продавцы должны выкупить не продавшийся товар, збс бизнес, купить хрень которая никому не нужна и продать работникам за честно заработанные",2025-03-09 19:39:03+00:00,1190702374.0
166063,"Если у него уже был ранее открыты дела , то будет и ответственность",2025-03-09 19:38:56+00:00,7808577844.0
166063,Крадун пакостний- підвід непізженний,2025-03-09 19:38:09+00:00,645031239.0
166063,Подайте краще в розшук отих 450 people deputies які лярдами виносять!!!,2025-03-09 19:36:41+00:00,1677301760.0
166063,Це вже зроблено,2025-03-09 19:35:49+00:00,290123945.0
166063,"И ничего ему не будет , кримінальна відповідальність від 3к",2025-03-09 19:35:36+00:00,1669343692.0
166063,"Вызывайте полицию , пишите заявление",2025-03-09 19:34:27+00:00,7808577844.0
166063,с банды острые носы,2025-03-09 19:32:38+00:00,866723081.0
166063,"Вообще это убытки конторы которая не заботится о охране, вешать на продавца это только в нашей стране можно, а полулегально работающие продавцы могут платить если не знают законов и боятся заявить начальнику о своих правах",2025-03-09 19:31:57+00:00,1190702374.0
166063,@kyivoperative1,2025-03-09 19:31:24+00:00,601615430.0
166063,Схуялі продавчині мають за це платити?,2025-03-09 19:31:18+00:00,443758187.0
166059,"Один 200 інші 300. Все добре, поїхали далі.",2025-03-09 22:50:40+00:00,7058738050.0
166059,Пиздец,2025-03-09 19:17:36+00:00,2132763632.0
166059,Тільки чую як з вихлопом літають ось і результат,2025-03-09 19:15:20+00:00,1405033543.0
166059,"Дебіли летающі.Поваги ніякої немає,один до одного на дорогах.😡😡😡",2025-03-09 19:03:37+00:00,5105629874.0
166059,"Меньше бы права за сало покупали, аварий было бы тоже меньше",2025-03-09 19:00:36+00:00,1298140520.0
166059,В тцк хай йдуть. Там хоч на війні толку більше буде.,2025-03-09 18:59:58+00:00,5582623526.0
